client_id,status,churned,segment,client_livedate,client_offdate,sem_livedate,sem_offdate,sem_status,sem_days_live,last_login,days_since_last_login,leads_30days,spend_30days
299435,LIVE,0,HVAC Contractor,2/24/2016,,2/25/2016,,Live,184,,,20,92.13
299462,OFF,1,Lawyer,2/24/2016,5/18/2016,2/25/2016,5/18/2016,Off,83,4/6/2016,42,9,595.43
299464,OFF,1,HVAC Contractor,2/24/2016,5/25/2016,2/25/2016,5/25/2016,Off,90,3/2/2016,84,2,329.02
299467,LIVE,0,Lawyer,2/24/2016,,2/25/2016,8/24/2016,Off,181,,,26,905.14
299473,LIVE,0,Real Estate Agent,2/24/2016,,2/25/2016,8/20/2016,Off,177,,,1,24.69
299500,LIVE,0,Lawyer,2/24/2016,,2/25/2016,,Live,184,,,73,832.53
299535,LIVE,0,Roofer,2/24/2016,,2/25/2016,6/5/2016,Off,101,,,32,0
299542,LIVE,0,Garage Door Contractor,2/24/2016,,3/16/2016,7/21/2016,Off,127,,,10,0
299549,LIVE,0,Home Remodeling,2/24/2016,,2/25/2016,,Live,184,,,13,479.66
299557,LIVE,0,Lawyer,2/24/2016,,2/25/2016,,Live,184,,,15,723.81
299566,LIVE,0,Custom Closet Builder,2/24/2016,,2/25/2016,,Live,184,,,7,339.85
299579,OFF,1,Roofer,2/24/2016,6/19/2016,2/25/2016,6/19/2016,Off,115,3/22/2016,89,4,75.73
299594,OFF,1,HVAC Contractor,2/25/2016,8/26/2016,2/26/2016,5/23/2016,Off,87,5/8/2016,110,38,806.17
299598,LIVE,0,Mold Remediation,2/25/2016,,2/26/2016,8/13/2016,Off,169,,,7,18.32
299602,LIVE,0,HVAC Contractor,2/25/2016,,2/26/2016,7/25/2016,Off,150,,,13,0
299603,LIVE,0,Dentist,2/25/2016,,2/26/2016,,Live,183,,,195,"1,221.85"
299610,LIVE,0,Roofer,2/25/2016,,2/26/2016,6/27/2016,Off,122,,,4,0
299613,OFF,1,Insurance,2/25/2016,8/26/2016,2/26/2016,6/3/2016,Off,98,6/3/2016,84,23,707.79
299641,OFF,1,Insurance,2/25/2016,6/16/2016,4/22/2016,6/16/2016,Off,55,5/20/2016,27,77,132.57
299665,OFF,1,Lawyer,2/25/2016,8/5/2016,2/26/2016,8/5/2016,Off,161,7/1/2016,35,5,352.87
299681,LIVE,0,Dentist,2/25/2016,,2/26/2016,,Live,183,,,101,629.79
299687,LIVE,0,Dentist,2/25/2016,,2/26/2016,,Live,183,,,75,648.97
299705,LIVE,0,General Contractor,2/25/2016,,2/26/2016,7/7/2016,Off,132,,,1,0
299707,OFF,1,Solar Contractors,2/25/2016,8/26/2016,2/26/2016,5/13/2016,Off,77,5/7/2016,111,3,379.21
299713,LIVE,0,Roofer,2/25/2016,,6/8/2016,6/28/2016,Live,80,,,15,234.85
299720,OFF,1,Lawyer,2/25/2016,4/23/2016,2/26/2016,4/23/2016,Off,57,3/24/2016,30,8,60.06
299721,OFF,1,Lawyer,2/25/2016,7/6/2016,2/26/2016,7/6/2016,Off,131,3/1/2016,127,5,94.17
299732,LIVE,0,Mold Remediation,2/25/2016,,2/26/2016,,Live,183,,,30,"1,111.11"
299736,LIVE,0,Lawyer,2/25/2016,,2/26/2016,,Live,183,,,32,288.53
299737,OFF,1,Lawyer,2/25/2016,8/26/2016,2/26/2016,8/26/2016,Off,182,8/22/2016,4,62,600.52
299740,LIVE,0,Swimming Pool and Hot Tub Installation,2/25/2016,,2/26/2016,,Live,183,,,30,488.29
299780,OFF,1,Accountant,2/26/2016,6/5/2016,3/7/2016,6/5/2016,Off,90,3/4/2016,93,9,150.72
299801,OFF,1,Lawyer,2/26/2016,6/10/2016,2/29/2016,6/10/2016,Off,102,5/5/2016,36,34,163.27
299804,LIVE,0,Funeral Services,2/26/2016,,2/29/2016,8/16/2016,Off,169,,,4,182.79
299875,LIVE,0,General Contractor,2/26/2016,,7/21/2016,,Live,37,,,13,123.03
299883,OFF,1,Roofer,2/26/2016,5/25/2016,2/29/2016,5/25/2016,Off,86,5/2/2016,23,27,242.96
299886,LIVE,0,Lawyer,2/26/2016,,2/29/2016,,Live,180,,,81,"1,185.23"
299892,LIVE,0,HVAC Contractor,2/26/2016,,6/6/2016,,Live,82,,,112,664.91
299901,LIVE,0,Home Remodeling,2/26/2016,,5/18/2016,,Live,101,,,24,144.56
299937,OFF,1,Plumber,2/26/2016,7/9/2016,2/29/2016,7/9/2016,Off,131,4/8/2016,92,6,0
299946,OFF,1,Bail Bondsman Agent,2/26/2016,6/18/2016,2/29/2016,6/18/2016,Off,110,5/18/2016,31,12,271.54
299953,LIVE,0,Dentist,2/26/2016,,2/29/2016,,Live,180,,,65,"1,105.04"
299984,OFF,1,Lawyer,2/26/2016,8/24/2016,2/29/2016,8/24/2016,Off,177,4/7/2016,139,15,0
299991,OFF,1,Roofer,3/22/2016,6/5/2016,3/23/2016,6/5/2016,Off,74,,,7,73.96
300003,LIVE,0,Computer Service,2/26/2016,,7/19/2016,,Live,39,,,87,154.74
300008,OFF,1,Lawyer,2/29/2016,7/27/2016,3/1/2016,7/27/2016,Off,148,7/5/2016,22,5,327.39
300020,OFF,1,Lawyer,2/26/2016,4/7/2016,2/29/2016,4/7/2016,Off,38,3/8/2016,30,9,31.14
300023,OFF,1,Roofer,2/26/2016,4/28/2016,2/29/2016,4/28/2016,Off,59,,,10,0.65
300024,LIVE,0,Junk Removal Service,2/26/2016,,5/12/2016,,Live,107,,,66,436.48
300035,LIVE,0,Lawyer,2/26/2016,,2/29/2016,,Live,180,,,37,336.65
300037,OFF,1,Roofer,2/26/2016,6/25/2016,2/29/2016,6/25/2016,Off,117,4/1/2016,85,8,0
300053,LIVE,0,Lawyer,2/26/2016,,2/29/2016,,Live,180,,,24,969.39
300055,OFF,1,Lawyer,5/6/2016,7/3/2016,2/29/2016,7/3/2016,Off,125,6/2/2016,31,10,15.42
300063,OFF,1,Lawyer,2/26/2016,7/11/2016,2/29/2016,7/11/2016,Off,133,6/22/2016,19,6,110.76
300068,LIVE,0,Lawyer,2/26/2016,,4/25/2016,,Live,124,,,34,538
300099,OFF,1,Roofer,2/26/2016,5/27/2016,2/29/2016,5/27/2016,Off,88,4/27/2016,30,36,806.02
300105,LIVE,0,General Contractor,2/26/2016,,2/29/2016,6/30/2016,Off,122,,,7,0
300137,OFF,1,Lawyer,2/27/2016,5/19/2016,3/2/2016,5/19/2016,Off,78,4/21/2016,28,6,"1,194.82"
300138,OFF,1,Lawyer,2/27/2016,5/19/2016,3/2/2016,5/19/2016,Off,78,,,3,612.82
300140,LIVE,0,Dentist,2/27/2016,,2/29/2016,7/22/2016,Off,144,,,5,0
300143,OFF,1,Dentist,2/27/2016,6/15/2016,2/29/2016,6/15/2016,Off,107,5/23/2016,23,9,82
300147,OFF,1,Roofer,2/27/2016,8/27/2016,5/11/2016,8/27/2016,Off,108,5/24/2016,95,20,361.17
300150,OFF,1,HVAC Contractor,2/27/2016,7/28/2016,2/29/2016,4/28/2016,Off,59,3/14/2016,136,35,309.74
300159,OFF,1,General Contractor,2/29/2016,7/11/2016,2/29/2016,7/11/2016,Off,133,5/5/2016,67,7,0
300174,LIVE,0,Locksmith,2/29/2016,,3/25/2016,,Live,155,,,17,293.75
300181,OFF,1,Lawyer,2/29/2016,7/28/2016,3/1/2016,7/28/2016,Off,149,4/28/2016,91,1,0
300188,OFF,1,Printing Shop,2/29/2016,6/26/2016,3/1/2016,6/26/2016,Off,117,5/27/2016,30,2,0
300192,LIVE,0,Cabinetry Contractor,2/29/2016,,4/26/2016,,Live,123,,,5,167.36
300209,OFF,1,Lawyer,2/29/2016,7/10/2016,3/29/2016,7/10/2016,Off,103,7/5/2016,5,37,220.15
300217,LIVE,0,Roofer,2/29/2016,,3/1/2016,,Live,179,,,14,495.03
300224,OFF,1,Real Estate Agent,2/29/2016,5/11/2016,3/1/2016,5/11/2016,Off,71,4/14/2016,27,9,745.55
300256,OFF,1,Lawyer,2/29/2016,5/18/2016,3/1/2016,5/18/2016,Off,78,5/11/2016,7,23,592.25
300278,OFF,1,Lawyer,2/29/2016,5/15/2016,3/1/2016,5/15/2016,Off,75,4/28/2016,17,19,281.84
300295,LIVE,0,Property Inspector,2/29/2016,,7/14/2016,,Live,44,,,4,0
300328,LIVE,0,Real Estate Agent,2/29/2016,,3/24/2016,,Live,156,,,7,158.49
300329,LIVE,0,Lawyer,3/1/2016,,3/1/2016,,Live,179,,,85,"1,146.47"
300332,LIVE,0,Plumber,2/29/2016,,3/2/2016,5/16/2016,Off,75,,,0,0
300352,OFF,1,Lawyer,2/29/2016,4/28/2016,3/1/2016,4/28/2016,Off,58,3/9/2016,50,3,126.28
300367,OFF,1,Lawyer,2/29/2016,5/14/2016,3/1/2016,5/14/2016,Off,74,4/28/2016,16,7,137.97
300372,OFF,1,Painter,3/1/2016,5/20/2016,3/31/2016,5/20/2016,Off,50,4/19/2016,31,0,0
300385,OFF,1,Lawyer,2/29/2016,6/30/2016,3/1/2016,6/30/2016,Off,121,4/14/2016,77,22,361.18
300395,OFF,1,Roofer,2/29/2016,6/23/2016,3/1/2016,6/23/2016,Off,114,5/17/2016,37,12,116.58
300414,OFF,1,HVAC Contractor,3/1/2016,7/27/2016,3/2/2016,7/27/2016,Off,147,4/14/2016,104,6,26.52
300426,LIVE,0,Property Inspector,3/1/2016,,3/2/2016,,Live,178,,,22,228.18
300449,OFF,1,HVAC Contractor,3/1/2016,7/5/2016,3/2/2016,7/5/2016,Off,125,6/1/2016,34,19,165.55
300452,OFF,1,Beauty and Hair Salon,3/8/2016,7/22/2016,6/1/2016,7/22/2016,Off,51,7/12/2016,10,9,197.65
300461,LIVE,0,Garage Door Contractor,3/1/2016,,6/30/2016,8/1/2016,Off,32,,,4,0
300462,LIVE,0,Lawyer,3/1/2016,,3/2/2016,,Live,178,,,59,"1,720.06"
300473,LIVE,0,Chiropractor,3/1/2016,,6/7/2016,,Live,81,,,55,152.42
300502,LIVE,0,Lawyer,3/1/2016,,3/2/2016,,Live,178,,,22,295.27
300516,OFF,1,HVAC Contractor,3/1/2016,8/4/2016,3/2/2016,8/4/2016,Off,155,7/5/2016,30,5,11.92
300553,LIVE,0,Pest Exterminator,3/1/2016,,4/4/2016,,Live,145,,,26,116.58
300556,LIVE,0,General Contractor,3/1/2016,,5/3/2016,6/25/2016,Off,53,,,22,0
300567,LIVE,0,Lawyer,5/12/2016,,5/13/2016,,Live,106,,,181,908.14
300571,LIVE,0,Home Remodeling,3/2/2016,,3/3/2016,7/18/2016,Off,137,,,12,0
300576,OFF,1,Cabinetry Contractor,3/2/2016,5/9/2016,3/10/2016,5/9/2016,Off,60,3/4/2016,66,16,128.48
300600,OFF,1,Home Remodeling,3/2/2016,6/24/2016,3/3/2016,6/24/2016,Off,113,4/8/2016,77,6,413.29
300601,LIVE,0,Plumber,3/2/2016,,3/3/2016,,Live,177,,,31,"1,517.53"
300633,LIVE,0,Insurance,3/2/2016,,3/3/2016,8/4/2016,Live,177,,,12,430.86
300649,LIVE,0,Lawyer,3/2/2016,,3/3/2016,,Live,177,,,109,"1,103.74"
300664,LIVE,0,Insurance,3/2/2016,,3/3/2016,,Live,177,,,27,182.11
300669,LIVE,0,Real Estate Agent,3/2/2016,,7/18/2016,,Live,40,,,3,102.53
300673,LIVE,0,HVAC Contractor,3/2/2016,,3/3/2016,,Live,177,,,104,416.42
300676,LIVE,0,Lawyer,3/2/2016,,3/3/2016,,Live,177,,,17,391.79
300678,OFF,1,DJ Services,3/2/2016,7/24/2016,5/23/2016,7/24/2016,Off,62,6/21/2016,33,17,347.63
300689,LIVE,0,Pest Exterminator,3/2/2016,,3/7/2016,5/19/2016,Off,73,,,7,0
300703,LIVE,0,Roofer,3/2/2016,,3/3/2016,,Live,177,,,54,722.56
300711,LIVE,0,Electrician,3/2/2016,,5/13/2016,,Live,106,,,27,238.35
300733,LIVE,0,Insurance,3/2/2016,,3/3/2016,6/7/2016,Off,96,,,1,0
300758,LIVE,0,Cleaning Service,3/3/2016,,5/24/2016,,Paused,95,,,6,33.86
300763,LIVE,0,HVAC Contractor,3/3/2016,,3/4/2016,,Live,176,,,42,739.06
300785,OFF,1,Painter,3/3/2016,4/18/2016,3/4/2016,4/18/2016,Off,45,4/6/2016,12,18,169.86
300805,LIVE,0,Mediation and Arbitration,3/3/2016,,3/4/2016,7/2/2016,Off,120,,,1,0
300808,LIVE,0,HVAC Contractor,3/3/2016,,3/4/2016,,Live,176,,,16,331.95
300810,OFF,1,Lawyer,3/3/2016,6/19/2016,3/4/2016,6/19/2016,Off,107,5/25/2016,25,7,487.82
300813,OFF,1,Lawyer,3/3/2016,8/4/2016,4/13/2016,8/4/2016,Off,113,3/11/2016,146,32,841.8
300815,OFF,1,Limousine,3/3/2016,4/13/2016,3/4/2016,4/13/2016,Off,40,3/24/2016,20,86,0
300816,LIVE,0,Lawyer,3/3/2016,,3/31/2016,,Live,149,,,48,257.3
300841,OFF,1,General Contractor,3/3/2016,8/4/2016,3/4/2016,8/4/2016,Off,153,4/7/2016,119,13,643.47
300845,LIVE,0,Lawyer,3/3/2016,,3/8/2016,,Live,172,,,11,511.6
300846,OFF,1,Lawyer,3/3/2016,6/1/2016,3/4/2016,6/1/2016,Off,89,5/26/2016,6,17,173.14
300852,LIVE,0,Architect,3/3/2016,,3/4/2016,6/1/2016,Off,89,,,0,0
300900,OFF,1,Lawyer,3/3/2016,7/30/2016,4/5/2016,7/30/2016,Off,116,6/14/2016,46,29,0
300908,LIVE,0,Lawyer,3/3/2016,,3/4/2016,,Live,176,,,59,635.96
300916,LIVE,0,Roofer,3/3/2016,,3/4/2016,7/1/2016,Off,119,,,12,0
300925,LIVE,0,Cleaning Service,3/3/2016,,7/1/2016,7/1/2016,Live,57,,,14,140.16
300959,LIVE,0,Insurance,3/4/2016,,6/20/2016,,Live,68,,,4,199.79
300967,LIVE,0,Architect,3/7/2016,,3/7/2016,,Live,173,,,35,888.52
300975,LIVE,0,Lawyer,3/4/2016,,3/15/2016,,Live,165,,,45,257.85
300979,LIVE,0,Computer Service,3/4/2016,,4/21/2016,,Live,128,,,13,47.32
300990,OFF,1,Home Remodeling,3/4/2016,8/5/2016,3/7/2016,4/20/2016,Off,44,6/9/2016,57,20,82.07
300996,LIVE,0,Accountant,3/4/2016,,3/18/2016,8/11/2016,Off,146,,,2,138.12
300997,OFF,1,Property Manager,3/4/2016,5/18/2016,3/8/2016,5/18/2016,Off,71,4/4/2016,44,10,0
301007,OFF,1,Painter,3/4/2016,6/30/2016,4/13/2016,6/30/2016,Off,78,5/31/2016,30,7,45.45
301020,LIVE,0,Lawyer,3/4/2016,,3/7/2016,8/6/2016,Off,152,,,182,274.8
301039,LIVE,0,Lawyer,3/9/2016,,3/10/2016,,Live,170,,,15,350.19
301046,OFF,1,Lawyer,3/4/2016,4/18/2016,3/7/2016,4/18/2016,Off,42,4/12/2016,6,12,150.4
301054,LIVE,0,Pest Exterminator,3/4/2016,,7/21/2016,,Live,37,,,28,205.41
301068,OFF,1,Insurance,3/9/2016,8/10/2016,3/10/2016,5/11/2016,Off,62,5/9/2016,93,11,306.31
301077,LIVE,0,Lawyer,3/4/2016,,3/7/2016,8/13/2016,Off,159,,,17,74.32
301099,OFF,1,Lawyer,3/5/2016,6/23/2016,3/7/2016,6/23/2016,Off,108,4/25/2016,59,39,"1,473.44"
301113,LIVE,0,Roofer,3/5/2016,,4/1/2016,6/4/2016,Off,64,,,14,0
301115,OFF,1,General Contractor,3/5/2016,7/6/2016,3/7/2016,7/6/2016,Off,121,6/27/2016,9,6,0
301125,LIVE,0,Allergists,3/6/2016,,3/7/2016,8/4/2016,Off,150,,,38,0
301164,OFF,1,HVAC Contractor,3/7/2016,6/5/2016,3/7/2016,6/5/2016,Off,90,5/5/2016,31,20,0
301190,LIVE,0,Auto Repair Shop,3/7/2016,,4/1/2016,,Live,148,,,64,126.51
301192,OFF,1,Insurance,3/7/2016,7/3/2016,3/8/2016,7/3/2016,Off,117,6/30/2016,3,13,178.34
301210,LIVE,0,Dentist,3/7/2016,,3/8/2016,,Paused,172,,,70,215.93
301229,OFF,1,Damage Repair,3/7/2016,8/8/2016,3/8/2016,8/2/2016,Off,147,8/1/2016,7,0,0
301230,LIVE,0,Allergists,3/7/2016,,3/8/2016,7/21/2016,Off,135,,,50,0
301255,OFF,1,Lawyer,3/18/2016,7/3/2016,3/21/2016,7/3/2016,Off,104,7/1/2016,2,16,284.83
301256,OFF,1,Lawyer,3/7/2016,6/8/2016,3/8/2016,5/19/2016,Off,72,5/16/2016,23,14,204.92
301261,OFF,1,Lawyer,3/8/2016,7/8/2016,3/9/2016,7/8/2016,Off,121,7/5/2016,3,67,742.37
301264,LIVE,0,Lawyer,3/7/2016,,3/8/2016,,Paused,172,,,51,198.3
301293,OFF,1,Lawyer,3/9/2016,6/8/2016,3/10/2016,6/8/2016,Off,90,3/24/2016,76,5,85.02
301295,LIVE,0,HVAC Contractor,3/7/2016,,4/19/2016,,Live,130,,,19,"1,314.36"
301334,LIVE,0,Lawyer,3/8/2016,,3/9/2016,,Live,171,,,27,512.86
301335,LIVE,0,General Contractor,3/8/2016,,6/7/2016,,Live,81,,,3,182.47
301339,OFF,1,Home Remodeling,3/8/2016,7/9/2016,3/9/2016,7/9/2016,Off,122,6/29/2016,10,5,0
301344,LIVE,0,HVAC Contractor,7/22/2016,7/7/2016,3/9/2016,7/7/2016,Off,120,7/5/2016,53,11,0
301349,LIVE,0,Lawyer,3/8/2016,,3/9/2016,,Live,171,,,84,885.08
301355,LIVE,0,Damage Repair,3/8/2016,,3/10/2016,,Live,170,,,20,70.74
301359,LIVE,0,Concrete Contractor,3/8/2016,,3/9/2016,,Live,171,,,20,298.48
301362,LIVE,0,HVAC Contractor,3/8/2016,,6/14/2016,,Paused,74,,,40,245.46
301364,LIVE,0,Solar Contractors,3/8/2016,,3/9/2016,,Live,171,,,46,741.57
301366,LIVE,0,Kitchen Remodeling,3/8/2016,,3/9/2016,5/20/2016,Off,72,,,52,0
301370,OFF,1,Solar Contractors,3/8/2016,7/17/2016,3/9/2016,7/17/2016,Off,130,6/17/2016,30,5,221.95
301373,OFF,1,HVAC Contractor,3/8/2016,8/6/2016,3/9/2016,8/6/2016,Off,150,4/28/2016,100,7,0
301380,OFF,1,Carpet Cleaning,3/8/2016,7/29/2016,3/29/2016,7/29/2016,Off,122,7/8/2016,21,19,0
301416,OFF,1,Lawyer,3/8/2016,5/10/2016,3/9/2016,5/10/2016,Off,62,5/9/2016,1,16,243.44
301424,LIVE,0,Lawyer,3/8/2016,,3/9/2016,,Live,171,,,74,659.74
301428,OFF,1,General Contractor,3/8/2016,8/11/2016,3/9/2016,8/11/2016,Off,155,,,27,356.56
301429,OFF,1,Lawyer,3/17/2016,6/17/2016,3/24/2016,6/17/2016,Off,85,4/28/2016,50,86,"1,547.30"
301439,LIVE,0,Lawyer,3/8/2016,,3/9/2016,6/25/2016,Off,108,,,85,0
301440,OFF,1,Architect,3/8/2016,7/13/2016,3/9/2016,7/13/2016,Off,126,6/13/2016,30,7,247.39
301450,LIVE,0,Lawyer,3/8/2016,,3/9/2016,,Live,171,,,15,"1,288.57"
301451,OFF,1,Flooring Contractor,3/8/2016,6/15/2016,3/10/2016,6/15/2016,Off,97,4/25/2016,51,16,37.55
301453,LIVE,0,Damage Repair,3/8/2016,,3/9/2016,6/2/2016,Off,85,,,1,0
301456,LIVE,0,Mediation and Arbitration,3/8/2016,,3/9/2016,,Live,171,,,16,690.17
301460,LIVE,0,Lawyer,3/8/2016,,4/12/2016,,Live,137,,,97,666.18
301465,LIVE,0,Insurance,3/8/2016,,3/9/2016,7/1/2016,Off,114,,,28,0
301466,LIVE,0,Asphalt and Pavement Contractor,3/8/2016,,7/27/2016,,Live,31,,,8,0
301477,OFF,1,Building Designer,3/8/2016,6/21/2016,3/9/2016,6/21/2016,Off,104,6/2/2016,19,3,0
301482,LIVE,0,Plastic Surgeon,3/8/2016,,3/14/2016,,Live,166,,,12,"2,120.70"
301490,LIVE,0,Kitchen Remodeling,3/8/2016,,3/9/2016,8/4/2016,Off,148,,,3,0
301494,LIVE,0,Home System Installer,3/9/2016,,3/10/2016,,Live,170,,,21,416.51
301496,OFF,1,Roofer,3/8/2016,7/10/2016,3/9/2016,7/10/2016,Off,123,3/11/2016,121,3,0
301509,OFF,1,Insurance,3/9/2016,8/9/2016,3/10/2016,6/1/2016,Off,83,7/12/2016,28,6,42.18
301513,LIVE,0,Home Health Care Provider,3/9/2016,,3/30/2016,6/18/2016,Off,80,,,9,0
301522,OFF,1,Insurance,3/9/2016,4/10/2016,3/10/2016,4/10/2016,Off,31,3/17/2016,24,20,399.92
301534,LIVE,0,Roofer,3/9/2016,,5/24/2016,8/19/2016,Off,87,,,3,0
301540,LIVE,0,Landscaper,3/9/2016,,6/14/2016,,Live,74,,,9,281.92
301558,OFF,1,Video Production,3/9/2016,7/15/2016,3/10/2016,7/15/2016,Off,127,5/24/2016,52,4,143.73
301559,LIVE,0,Concrete Contractor,3/9/2016,,3/10/2016,,Live,170,,,28,205.92
301565,LIVE,0,Damage Repair,3/9/2016,,3/10/2016,,Live,170,,,4,225.28
301574,LIVE,0,Solar Contractors,3/9/2016,,3/10/2016,,Live,170,,,12,282.83
301576,LIVE,0,Fencing Contractor,3/9/2016,,4/5/2016,7/28/2016,Off,114,,,3,0
301581,OFF,1,HVAC Contractor,3/9/2016,7/23/2016,3/10/2016,7/23/2016,Off,135,7/7/2016,16,10,30.06
301604,OFF,1,Lawyer,3/9/2016,6/17/2016,3/10/2016,6/17/2016,Off,99,5/13/2016,35,19,96.65
301607,LIVE,0,Lawyer,3/9/2016,,3/10/2016,6/3/2016,Off,85,,,4,0
301614,LIVE,0,Roofer,3/9/2016,,3/10/2016,7/11/2016,Off,123,,,7,0
301636,LIVE,0,Plumber,3/9/2016,,3/10/2016,,Live,170,,,4,352.61
301637,OFF,1,General Contractor,3/9/2016,6/15/2016,3/10/2016,6/15/2016,Off,97,,,0,0.62
301639,OFF,1,Junk Removal Service,3/9/2016,6/9/2016,3/10/2016,6/9/2016,Off,91,6/8/2016,1,41,154.01
301641,OFF,1,HVAC Contractor,3/9/2016,6/19/2016,3/10/2016,6/19/2016,Off,101,6/2/2016,17,22,175.25
301681,LIVE,0,Fencing Contractor,3/10/2016,,3/24/2016,,Live,156,,,112,"3,817.58"
301682,LIVE,0,Concrete Contractor,3/10/2016,,3/11/2016,,Paused,169,,,16,0
301692,OFF,1,Insurance,3/11/2016,5/25/2016,3/14/2016,5/25/2016,Off,72,3/14/2016,72,9,83.93
301702,OFF,1,HVAC Contractor,3/10/2016,7/11/2016,3/11/2016,5/11/2016,Off,61,4/12/2016,90,41,476.82
301717,LIVE,0,Insurance,3/10/2016,,3/11/2016,,Live,169,,,141,411.46
301763,OFF,1,Lawyer,3/18/2016,5/14/2016,3/23/2016,5/14/2016,Off,52,4/15/2016,29,38,565.93
301774,OFF,1,General Contractor,3/10/2016,8/10/2016,4/15/2016,8/10/2016,Off,117,7/13/2016,28,6,102.92
301777,OFF,1,Lawyer,3/10/2016,8/26/2016,3/11/2016,8/26/2016,Off,168,8/24/2016,2,12,594.88
301783,LIVE,0,Lawyer,3/14/2016,,3/21/2016,,Live,159,,,95,295.76
301787,OFF,1,Property Manager,3/10/2016,7/3/2016,3/11/2016,7/3/2016,Off,114,5/25/2016,39,11,20.7
301811,OFF,1,Kitchen Remodeling,5/23/2016,8/24/2016,3/11/2016,5/23/2016,Off,73,5/24/2016,92,6,0
301821,OFF,1,Fencing Contractor,3/10/2016,5/24/2016,3/11/2016,5/24/2016,Off,74,4/10/2016,44,4,16.12
301843,OFF,1,Lawyer,3/11/2016,6/18/2016,3/14/2016,6/18/2016,Off,96,5/19/2016,30,71,529.91
301853,LIVE,0,Cleaning Service,3/11/2016,,5/26/2016,7/8/2016,Off,43,,,25,0
301862,LIVE,0,HVAC Contractor,3/11/2016,,3/14/2016,,Live,166,,,69,701.04
301865,LIVE,0,Mediation and Arbitration,3/11/2016,,4/12/2016,,Paused,137,,,22,67.06
301872,LIVE,0,Window Contractor,3/11/2016,,3/14/2016,,Live,166,,,26,597
301878,LIVE,0,Home Remodeling,3/11/2016,,3/14/2016,6/15/2016,Off,93,,,4,0
301887,LIVE,0,Roofer,3/11/2016,,4/19/2016,8/25/2016,Off,128,,,16,0
301889,OFF,1,Lawyer,3/11/2016,7/9/2016,3/14/2016,7/9/2016,Off,117,6/8/2016,31,2,39.41
301898,OFF,1,Lawyer,3/11/2016,6/23/2016,3/14/2016,6/23/2016,Off,101,6/14/2016,9,26,389.63
301910,OFF,1,Solar Contractors,3/11/2016,7/6/2016,3/14/2016,7/6/2016,Off,114,6/6/2016,30,12,281.21
301915,LIVE,0,Lawyer,3/11/2016,,3/14/2016,6/3/2016,Off,81,,,2,0
301920,OFF,1,Lawyer,3/11/2016,7/13/2016,3/14/2016,7/13/2016,Off,121,5/11/2016,63,38,"1,177.32"
301925,LIVE,0,Lawyer,3/11/2016,,3/14/2016,,Live,166,,,23,38.23
301932,OFF,1,Lawyer,3/11/2016,7/8/2016,3/14/2016,7/8/2016,Off,116,6/7/2016,31,14,0
301945,LIVE,0,Lawyer,3/11/2016,,3/14/2016,,Live,166,,,55,343.94
301946,OFF,1,Property Manager,3/11/2016,6/24/2016,3/14/2016,6/13/2016,Off,91,6/16/2016,8,15,454.72
301961,LIVE,0,Lawyer,3/11/2016,,3/14/2016,,Live,166,,,84,450.98
301966,LIVE,0,Cleaning Service,3/11/2016,,3/25/2016,,Live,155,,,14,347.28
301978,LIVE,0,Real Estate Agent,3/11/2016,,4/4/2016,,Live,145,,,2,13.68
302028,LIVE,0,Insurance,3/14/2016,,3/15/2016,6/29/2016,Off,106,,,131,0
302029,OFF,1,Dentist,3/14/2016,7/6/2016,3/15/2016,7/6/2016,Off,113,6/28/2016,8,31,356.97
302030,OFF,1,Property Manager,3/14/2016,8/15/2016,3/15/2016,5/31/2016,Off,77,5/29/2016,78,69,960.98
302032,LIVE,0,Lawyer,3/14/2016,,3/15/2016,,Live,165,,,126,374.98
302037,LIVE,0,HVAC Contractor,3/14/2016,,3/15/2016,,Live,165,,,25,435.6
302043,LIVE,0,Arborist,3/14/2016,,7/25/2016,,Live,33,,,11,77.49
302048,OFF,1,Lawyer,3/14/2016,7/30/2016,3/15/2016,7/30/2016,Off,137,6/30/2016,30,23,510.12
302060,OFF,1,Roofer,3/14/2016,5/13/2016,3/15/2016,5/13/2016,Off,59,4/14/2016,29,3,55.95
302067,OFF,1,General Contractor,3/14/2016,4/16/2016,3/15/2016,4/16/2016,Off,32,,,9,261.58
302074,LIVE,0,Lawyer,3/14/2016,,3/15/2016,,Live,165,,,20,828.34
302081,LIVE,0,Self Defense and Martial Arts Course,3/14/2016,,3/15/2016,6/15/2016,Live,165,,,23,174.64
302110,OFF,1,Lawyer,3/14/2016,5/11/2016,3/15/2016,5/11/2016,Off,57,3/24/2016,48,3,4.04
302115,LIVE,0,HVAC Contractor,3/14/2016,,3/15/2016,,Live,165,,,69,471.38
302120,OFF,1,Roofer,3/14/2016,8/23/2016,5/4/2016,8/23/2016,Off,111,7/11/2016,43,2,0
302161,LIVE,0,Home Remodeling,3/14/2016,,3/15/2016,7/14/2016,Off,121,,,13,0
302168,OFF,1,General Contractor,3/14/2016,5/28/2016,3/15/2016,5/28/2016,Off,74,,,37,513.85
302176,LIVE,0,HVAC Contractor,3/15/2016,,3/15/2016,,Live,165,,,37,"1,067.26"
302178,LIVE,0,Insurance,3/15/2016,,5/13/2016,7/13/2016,Off,61,,,4,0
302182,OFF,1,Roofer,3/15/2016,7/31/2016,5/19/2016,7/31/2016,Off,73,7/1/2016,30,2,77.64
