client_id,churned,days_live,logins_30days,leads_30days,spend_30days,invoices_30days
187446,1,30,0,15,0,299
187451,1,396,0,1,0,0
187465,1,761,0,115,0,0
187466,1,133,2,63,0,0
187471,1,147,1,5,0,0
187473,1,107,3,1,5,0
187478,1,98,4,23,991.08,0
187483,0,994,2,0,0,19
187486,0,994,0,5,0,99
187493,1,153,1,40,825.96,0
187506,0,994,0,42,1290.43,1249
187509,1,113,2,19,54.09,0
187511,1,243,0,3,0,19
187524,1,134,0,9,0,0
187530,1,302,0,9,18.92,0
187541,1,456,0,3,0,49
187543,1,68,0,17,9.1,-1249
187549,1,107,6,24,164.28,0
187551,1,38,9,22,438.87,399
187552,1,792,0,3,0,0
187561,1,427,0,0,0,0
187563,1,167,0,5,176.83,0
187565,1,111,1,15,108.5,0
187569,1,58,0,6,0,-344.24
187582,1,274,0,3,0,0
187600,1,92,0,3,0,0
187610,1,109,0,21,230.97,0
187612,1,243,0,6,0,0
187638,1,53,0,11,131.33,0
187639,1,160,1,16,0,0
187664,1,111,1,12,725.57,0
187670,1,114,2,3,149.47,0
187675,1,125,0,6,158.31,0
187683,0,990,13,21,292.32,599
187686,1,109,0,18,0,0
187689,0,990,1,32,0,299
187691,0,465,0,55,967.92,1499
187693,1,89,0,5,0,19
187694,0,990,0,9,0,19
187698,1,108,0,20,173.71,0
187699,1,136,0,5,166.4,0
187704,1,33,0,11,8.28,-1998
187709,1,400,1,57,899.37,0
187716,1,122,2,5,12.57,-800
187718,1,114,0,12,135.29,0
187725,0,990,0,1,0,19
187733,0,990,0,26,249.38,499
187745,0,990,0,10,0,0
187762,1,117,0,8,34.02,0
187769,1,121,1,31,190.15,0
187773,1,210,0,4,0,20.02
187776,1,114,1,5,7.06,0
187782,1,555,0,51,272.27,0
187783,0,990,0,94,672.8,299
187793,1,115,0,7,20.73,0
187794,1,124,23,33,670.64,0
187796,1,143,1,0,63.86,0
187799,1,125,2,23,0,549
187803,1,8,0,4,113.42,500
187805,1,149,0,1,0,0
187809,1,637,2,15,0,0
187846,1,94,2,44,637.54,0
187853,1,57,0,15,63.24,0
187854,1,270,4,4,0,0
187861,1,304,0,1,0,19
187869,1,131,0,8,0,299
187876,1,109,0,7,133.1,0
187887,1,214,3,39,946.87,200
187890,1,120,0,18,33.56,0
187896,1,8,0,1,0,999
187899,1,302,0,2,0,0
187906,1,197,0,16,177.84,0
187908,0,986,0,56,880.23,1049
187909,1,87,0,2,0,99
187916,1,272,0,0,0,0
187930,1,835,0,0,0,49
187939,1,483,0,0,0,19
187943,1,164,0,18,441.94,0
187945,1,257,3,9,244.3,0
187946,1,157,0,15,184.81,0
187968,1,118,0,1,0,-175
187974,1,91,22,44,688.11,19.81
187985,1,150,0,6,16.33,286
188001,1,140,0,16,532.83,0
188010,1,181,3,4,0,0
188027,1,147,0,5,0,0
188041,1,59,0,15,523.37,425
188052,1,135,0,16,195.72,0
188068,1,365,1,1,0,0
188097,1,97,3,6,703.78,0
188098,1,226,2,2,193.76,0
188109,1,132,1,21,67.68,-1499
188112,1,134,0,28,0,0
188114,0,987,0,59,371.44,449
188116,1,121,0,7,0,0
188118,1,638,0,1,0,19
188121,1,120,2,17,97.31,0
188131,1,115,0,4,0,0
188132,1,198,0,30,597.28,0
188138,1,50,0,23,245.64,0
188143,1,256,0,8,0,0
188151,1,121,0,12,0,0
188158,0,986,0,13,0,19
188165,0,986,0,103,204.95,299
188168,1,181,0,132,947.44,1249
188170,1,3,0,1,0,1796
188175,1,586,0,216,1.69,0
188193,1,517,0,1,0,0
188198,1,205,1,1,193.38,0
188200,1,58,1,6,4.47,119
188205,1,365,0,13,0,0
188212,1,90,0,59,1175.3,0
188220,1,295,0,22,499.51,0
188231,1,135,1,9,173.97,0
188237,1,120,5,1,0,175
188241,1,304,0,9,0,-198
188243,0,986,0,30,182.13,350
188247,1,117,3,15,23.02,0
188255,0,986,0,189,802.51,1249
188259,1,943,1,51,0,0
188261,1,31,0,1,0,0
188269,1,75,2,35,354.71,0
188277,1,75,0,6,0,0
188278,0,986,0,26,498.79,500
188283,1,141,1,127,63.38,0
188288,1,90,0,11,0,49
188289,1,118,4,0,0,0
188309,1,114,0,16,133.69,0
188398,0,983,2,42,852.57,1249
188407,0,983,0,34,507.1,650
188419,0,983,0,65,929.5,1249
188423,1,134,0,8,0,0
188448,1,121,0,6,25.26,-1149
188461,1,334,0,16,0,19
188464,0,983,0,0,0,19
188490,1,204,0,3,231.18,0
188495,1,220,1,20,588.97,0
188502,1,124,1,64,1183.87,0
188513,1,307,0,12,162.93,183.01
188516,1,189,0,6,357.36,0
188523,1,305,0,0,0,0
188524,1,207,0,1,220.54,0
188529,1,762,0,0,0,0
188534,1,273,1,5,0,249
188542,1,128,0,22,141.16,0
188550,1,181,0,48,0,49
188551,1,244,0,47,809.47,0
188552,0,982,1,147,1006.3,1499
188553,1,122,0,8,140.13,0
188554,1,151,0,0,0,0
188559,1,130,0,45,310.58,0
188565,0,982,0,8,0,19
188572,1,134,0,4,0,0
188574,1,518,2,20,592.76,999
188576,1,110,0,26,244.59,0
188586,1,151,0,18,0,-49
188591,1,108,0,55,303.97,0
188594,1,164,2,12,0,0
188595,1,142,0,16,302.94,0
188597,1,96,0,17,1038.31,0
188600,1,428,1,29,216.5,0
188601,1,271,0,32,147.62,0
188603,1,150,1,1,0,0
188606,1,974,0,0,0,0
188611,1,182,5,11,0,0
188616,1,486,0,10,0,0
188617,1,334,0,0,0,0
188626,0,982,0,0,0,49
188642,1,164,0,33,439.68,299
188647,1,162,0,12,95.56,0
188651,0,982,0,33,0,19
188655,1,424,2,14,0,249
188657,1,95,4,39,801.53,0
188660,1,113,15,32,974.9,0
188665,1,42,1,18,253.54,0
188683,0,982,0,3,0,19
188689,0,968,0,7,217.24,219
188701,0,982,0,82,0,299
188716,1,135,0,1,0,0
188722,1,178,4,4,56.32,0
188726,0,982,0,14,0,95
188727,1,304,2,1,0,19
188729,0,975,0,136,540.72,800
188730,1,9,4,2,6.81,2198
188734,1,101,0,12,160.45,0
188739,1,761,0,6,0,0
188740,1,113,0,10,0,0
188742,1,318,0,7,228.94,499
188746,1,143,0,6,305.86,0
188751,0,982,0,37,574.93,749
188758,1,304,0,1,0,0
188759,0,982,0,33,0,149
188762,1,142,2,10,293.07,0
188766,0,982,2,80,806.21,1249
188776,0,982,0,7,0,199
188779,1,700,0,23,0,0
188781,1,239,2,0,106.52,0
188784,1,669,3,10,0,0
188790,1,117,0,3,0,0
188802,0,982,0,0,0,19
188806,1,38,0,1,9.59,-5998
188842,1,204,0,3,0,0
188849,1,116,1,18,68.1,0
188851,1,115,0,12,64.09,0
188853,1,94,0,27,810.98,0
188855,1,212,0,8,0,0
188856,1,77,0,15,0,0
188859,1,180,0,17,0,0
188860,1,319,0,117,147.86,0
188861,1,115,1,9,318.61,0
188869,1,396,0,1,0,0
188871,1,149,0,7,134.67,0
188882,1,120,1,9,0,99
188904,1,120,0,19,260.08,299
188907,1,761,0,1,0,0
188908,1,103,4,9,0,0
188910,1,669,0,9,0,0
188911,1,486,0,8,0,0
188915,1,94,5,52,869,0
188933,1,127,0,20,206.87,0
188939,1,705,0,12,0,0
188946,1,102,0,9,16.91,-799
188947,0,981,2,45,1227,1500
188948,1,302,2,29,60.66,0
188952,1,77,0,28,713.8,0
188958,1,244,0,6,0,0
188959,0,981,1,6,0,99
188971,1,425,0,8,38,0
188975,1,372,1,6,123.31,0
188982,1,121,0,3,0,0
188984,0,981,0,26,859.54,999
188986,1,242,0,1,0,0
188989,1,135,1,55,533.73,0
188991,1,109,1,27,267.02,0
189002,1,113,0,7,0,0
189007,1,135,2,6,567.89,0
189012,1,409,0,1,0,0
189026,1,1,0,0,0,1200
189028,1,243,0,2,0,15.8
189029,1,143,0,17,156.41,0
189033,1,192,1,17,584.52,0
189042,0,981,0,11,0,19
189044,1,134,0,4,312.37,0
189056,1,151,0,5,0,0
189068,1,34,0,3,1.94,-449
189080,1,803,0,13,0,0
189086,1,132,0,13,168.41,0
189103,1,103,0,26,121.97,449
189133,1,75,0,4,0,0
189135,1,141,0,23,102.11,0
189139,1,287,0,272,522.11,0
189142,1,15,1,7,492.06,1249
189143,1,4,0,1,13.71,1999.59
189144,1,455,0,27,0,0
189145,1,274,0,0,0,0
189148,1,287,0,46,0,0
189154,1,177,3,13,308.95,0
189155,0,980,0,9,0,99
189161,1,114,0,19,0,199
189162,0,980,0,3,0,19
189183,1,332,3,6,18.86,0
189194,1,4,0,1,37.37,699
189195,0,980,0,1,0,19
189201,1,108,0,18,795.55,0
189208,1,147,0,25,18.77,0
189211,1,48,0,31,361.07,380.83
189215,1,75,0,7,0,0
189219,1,98,0,13,564.19,0
189233,1,305,0,18,0,0
189236,1,212,0,51,0,0
189237,1,218,0,40,325.13,599
189240,1,94,0,27,489.11,0
189254,1,132,2,11,283.65,0
189261,1,103,9,7,420.21,0
189263,1,105,1,63,598.73,0
189266,1,12,3,6,223.45,1499
189279,1,181,0,3,0,49
189285,1,119,2,40,862.4,0
189287,0,980,0,49,0,175
189294,1,273,0,11,15.6,99
189301,1,151,1,27,19.04,0
189305,1,86,2,37,15.11,0
189306,1,243,1,7,0,0
189307,0,980,0,302,0,299
189313,0,980,3,26,632.67,999
189314,1,8,5,1,0,700
189331,1,424,0,29,0,19
189341,1,164,1,12,526.86,0
189345,1,112,4,4,0,0
189350,1,214,0,18,42.71,0
189385,1,17,6,4,144.06,3996
189389,1,91,1,37,871.99,0
189390,1,274,0,7,0,0
189412,1,118,0,10,21.59,0
189413,1,25,8,1,0,1198
189429,1,638,3,7,0,19
189430,1,114,0,8,475.58,0
189433,1,62,29,8,170.03,299
189437,0,979,0,37,855.22,1124
189440,1,149,9,2,526.7,0
189444,1,102,1,18,1537.19,1449
189450,1,348,2,79,0,0
189455,1,91,18,18,900.49,0
189459,1,366,0,0,0,0
189463,0,979,0,14,376.4,0
189466,1,134,1,9,0,0
189471,1,105,1,11,537.56,30
189475,1,141,4,26,378.5,0
189477,1,125,0,32,638.54,0
189482,1,273,1,8,0,118
189485,1,75,0,11,344.68,0
189486,1,32,0,4,0,-6398
189488,1,111,0,4,357.17,0
189491,1,39,13,34,762.6,1308.42
189498,0,979,4,209,807.4,1000
189501,1,183,3,8,0,0
189504,1,86,0,13,0,0
189506,1,120,0,25,0,149
189507,1,156,0,12,618.64,0
189509,1,460,0,13,310.54,-1199
189510,1,75,0,4,0,0
189529,1,117,1,2,0,-3800
189537,1,103,1,35,113.87,0
189540,1,97,2,11,361.49,0
189547,1,146,0,40,202.18,0
189553,1,274,0,2,0,0
189564,1,304,0,1,0,0
189565,1,243,1,11,0,0
189573,1,178,0,0,0,49
189575,1,334,0,1,0,19
189579,1,244,0,0,0,0
189582,1,5,0,1,0,0
189586,1,552,0,346,699.93,0
189588,1,397,0,12,0,0
189600,1,93,0,80,623.58,0
189603,1,28,1,2,0,1049
189608,1,152,0,0,0,0
189617,1,77,0,3,0,0
189618,1,182,0,3,0,0
189635,1,59,0,16,0,99
189650,1,90,0,29,0,0
189701,1,75,0,10,0,0
189733,1,365,0,0,0,0
189743,1,104,0,15,37.25,0
189753,1,95,3,39,1169.8,700
189761,0,976,0,0,0,19
189763,0,975,0,70,841.68,1149
189768,1,90,2,13,610.8,0
189772,0,976,0,4,0,19
189776,1,144,0,13,36.46,0
189787,0,976,2,25,1108.58,1499
189795,1,41,1,7,32.5,-1998
189812,1,881,9,107,845.35,1149
189816,1,88,0,9,6.58,-6247
189817,1,2,0,0,0,2499
189821,1,212,0,7,0,0
189822,0,976,0,2,0,99
189823,1,362,0,6,0,0
189824,1,31,0,2,30.76,-550
189827,1,181,0,0,0,49
189833,1,121,2,8,78.17,-999
189835,1,165,1,16,124.9,0
189845,1,134,0,1,0,0
189847,1,135,0,52,759.92,0
189857,1,109,11,12,418.42,0
189858,1,118,0,1,3.21,0
189859,1,10,0,2,0,5998
189861,1,17,0,9,138.18,4599.09
189867,1,117,2,2,2.08,0
189875,1,762,0,2,0,0
189885,1,434,1,28,0,0
189886,1,1,0,0,0,2500
189888,1,151,0,11,0,0
189890,1,118,0,9,0,0
189899,0,976,10,108,140.34,295
189915,1,71,0,1,0,19
189926,0,976,3,361,817.31,851
189929,1,334,2,2,0,19
189931,0,902,2,53,34.18,49
189932,1,117,0,1,0,0
189934,1,75,0,6,0,0
189937,1,455,0,0,0,0
189950,1,365,0,0,0,19
189953,1,16,0,3,90.16,1798
189973,1,118,1,22,1033.82,0
189979,1,1,0,0,0,499
189983,0,976,0,4,0,99
190025,1,0,0,0,0,0
190028,1,187,1,29,549.41,0
190032,1,1,0,0,0,0
190040,1,89,7,12,212.37,500
190048,1,150,3,43,1217.86,1500
190049,1,212,0,10,0,0
190050,1,578,0,1,0,0
190054,1,761,0,113,0,0
190056,1,134,0,38,134.83,1399
190059,1,78,0,21,77.87,0
190061,1,127,0,28,4.31,-999
190069,1,468,0,42,231.05,599
190071,1,248,1,14,724.57,0
190078,1,150,2,45,672.68,0
190082,1,88,2,48,0,0
190084,1,407,0,10,109.1,0
190091,1,608,0,2,0,199
190099,1,505,0,40,4117.95,0
190101,1,51,0,2,34.86,49
190102,1,101,0,16,154.41,0
190105,1,117,0,5,64.63,0
190114,1,282,0,6,0,0
190116,1,120,0,9,48.94,0
190119,1,730,0,2,0,0
190143,1,974,1,13,0,0
190169,1,146,1,15,0,125
190171,1,119,0,7,0,0
190177,1,155,0,0,0,49
190183,1,144,2,10,0,19
190189,1,85,0,8,23.45,0
190191,1,59,0,14,0,19
190197,1,151,0,5,0,0
190206,1,153,0,6,0,0
190209,1,38,0,11,6.46,-3996
190213,1,304,0,5,0,0
190214,1,99,1,66,186.45,0
190220,1,101,14,19,115.05,0
190221,1,254,1,38,127.35,0
190227,1,115,0,5,114.42,0
190239,1,304,0,0,0,0
190242,1,124,1,8,5.38,-999
190248,1,120,0,5,0,0
190253,0,975,2,28,332.55,499
190254,1,121,1,3,0,-500
190257,1,122,0,4,67.04,-1249
190271,1,151,1,36,0,0
190281,1,79,0,9,25.4,0
190296,1,91,3,17,129.01,0
190309,1,243,0,19,0,0
190310,1,0,0,0,0,0
190313,0,974,0,12,0,0
190314,1,107,2,31,84.42,0
190316,1,122,0,9,148.9,111.4
190321,1,427,0,72,0,0
190335,1,156,0,10,0,299
190342,0,974,0,9,0,0
190350,1,95,3,24,769.24,0
190356,1,121,0,6,0,-999
190362,1,103,1,14,570.44,345.67
190363,1,142,0,9,197.68,0
190367,0,974,0,37,358.11,0
190369,0,974,0,4,0,0
190378,0,974,0,9,0,0
190424,1,7,1,6,149.76,4790
190438,1,90,0,20,962.32,0
190441,1,95,1,35,120.58,299
190444,1,119,3,12,39.48,0
190445,1,150,0,27,53.12,-999
190450,1,126,4,1,55.75,-1499
190456,1,192,0,10,214.29,0
190461,1,277,0,12,255.13,-1249
190476,1,92,0,31,718.55,0
190507,1,244,0,3,0,0
190517,1,142,1,4,65.18,199
190528,1,75,0,3,0,0
190529,1,63,0,15,415.25,749
190532,1,486,0,26,327.35,0
190537,1,148,0,16,21.92,0
190542,1,304,0,13,0,0
190581,0,974,0,0,0,0
190585,1,385,23,5,346.71,49
190586,0,974,0,72,237.9,0
190589,1,122,0,5,33.37,-1249
190597,1,715,1,20,93.24,0
190599,1,114,3,7,0,0
190601,1,100,1,10,97.75,0
190605,1,134,0,15,0,0
190618,0,973,0,78,0,99
190619,1,546,0,3,0,19
190624,1,106,2,7,833,0
190631,1,112,1,5,96.12,0
190634,1,152,0,1,0,0
190639,1,163,2,23,344.59,0
190642,1,608,0,12,0,0
190645,1,115,0,4,29.13,0
190646,1,151,0,5,0,0
190655,1,120,3,57,1227.56,1499
190656,1,119,9,2,48.34,0
190659,1,696,0,15,178.11,0
190661,1,42,1,4,0,299
190666,1,154,0,6,24.69,-449
190675,1,91,4,14,140.89,0
190678,1,213,0,4,0,0
190682,1,120,0,0,0,0
190686,1,396,0,23,0,0
190715,1,129,0,43,660.94,-299
190727,1,148,0,3,11.59,0
190728,1,126,7,82,327.69,0
190733,1,140,3,38,227.53,0
190741,1,243,0,1,0,0
190747,1,212,0,2,0,0
190764,1,107,2,12,380.65,0
190769,1,699,0,1,0,19
190791,1,471,1,16,0.32,0
190796,1,273,0,0,0,19
190807,1,70,1,9,56.88,0
190818,1,152,0,7,0,0
190820,1,153,0,4,0,19
190826,1,305,0,4,0,0
190831,1,84,0,0,0,-4949
190849,1,244,0,2,0,0
190857,1,121,2,6,574.41,0
190863,1,516,0,9,0,0
190867,1,119,10,21,0,0
190876,1,243,2,8,0,0
190881,1,147,0,7,25.09,0
190882,1,912,0,22,0,99
190889,1,103,0,25,1111.7,1200
190899,1,112,3,4,308.07,0
190901,1,100,0,53,438.77,0
190906,1,129,1,36,381.86,0
190911,1,20,0,3,52.48,999
190921,1,152,0,0,0,0
190924,1,300,2,19,108.21,0
190936,0,972,0,4,0,19
190937,0,967,0,2,0,44
190939,1,119,4,8,510.39,0
190944,0,972,0,66,690.73,999
190949,1,148,0,52,5.74,0
190950,1,134,0,22,15.86,0
190956,1,35,7,53,683.01,1099
190972,1,110,0,13,185.93,0
190973,1,103,0,78,402.65,0
190977,1,190,0,12,56.74,0
190983,1,470,3,9,552.74,0
190998,1,110,1,6,62.02,0
191001,0,972,0,21,0,99
191006,0,972,0,1,0,19
191025,0,972,0,59,963.85,1249
191032,1,41,62,29,537.06,849
191033,1,99,0,15,921.89,0
191043,1,152,0,1,0,0
191045,1,516,0,0,0,0
191046,1,762,0,1,0,0
191051,0,972,3,14,482,699
191053,1,608,0,27,0,0
191055,1,897,0,146,144.25,199
191064,1,331,0,21,33.05,0
191065,1,132,1,31,619.63,0
191072,1,686,1,26,275.36,0
191073,1,114,2,8,192.51,0
191077,1,151,0,1,0,0
191096,1,129,0,12,749.18,0
191098,0,972,0,2,0,19
191100,0,972,1,15,144.84,249
191101,1,111,0,1,0,0
191105,1,194,0,6,73.22,0
191106,1,120,0,25,0,0
191114,1,25,2,3,0,4998
191124,1,222,0,8,168.15,499
191127,1,195,0,12,28.5,0
191133,1,100,2,20,150.56,0
191135,1,148,11,17,86.7,0
191137,0,972,0,4,0,19
191150,1,336,1,14,2072.64,0
191154,1,31,0,2,2.51,-1998
191156,0,970,0,20,921.92,1264
191208,1,86,0,9,808.07,0
191221,1,212,0,56,678.43,0
191227,1,133,1,9,282.49,0
191228,1,273,0,14,0,249
191231,1,2,0,0,0,600
191232,1,90,5,4,153.75,0
191235,1,115,1,13,183.91,0
191258,1,943,0,1,0,19
191259,1,218,0,20,674.92,0
191264,1,148,1,121,90.63,0
191266,0,790,0,38,0,99
191283,0,968,17,41,0,99
191297,1,182,0,0,0,0
191302,1,121,0,11,25.85,300
191304,1,135,1,52,479.38,125
191305,1,151,0,2,0,0
191311,1,111,0,5,51.74,-897
191313,1,152,0,6,311.4,0
191316,0,968,11,44,597.39,699
191318,1,186,0,20,413.63,699
191322,1,274,0,3,23.68,0
191323,1,2,0,0,3.35,4996
191328,1,304,1,18,0,0
191330,1,123,0,54,1498.74,0
191333,1,107,0,20,449.04,0
191335,1,304,0,2,0,0
191359,1,177,0,20,27.08,0
191370,1,424,0,3,0,148
191371,1,176,0,22,151.95,0
191375,1,243,0,35,4.93,0
191386,0,952,28,58,2642.7,2000
191387,1,280,0,3,94.45,299
191394,0,967,0,70,846.16,1199
191400,1,212,3,5,0,0
191406,0,968,4,3,0,19
191411,1,148,3,10,53.08,0
191413,1,136,0,18,316.42,0
191424,1,455,0,1,0,0
191428,1,142,1,46,580.89,0
191429,1,120,0,8,0,0
191435,1,243,0,0,0,7.64
191437,1,90,3,5,0,0
191439,1,395,0,23,0,0
191465,1,133,0,7,0,0
191472,1,137,9,11,140.04,0
191478,1,181,0,2,0,0
191490,1,93,0,61,700.61,999
191495,1,152,0,1,0,0
191508,1,91,0,2,0,0
191512,0,967,0,0,0,19
191515,0,967,0,3,158.51,299
191520,1,540,0,16,2.55,0
191523,1,851,0,0,0,49
191530,1,457,0,0,0,0
191535,0,965,0,1,0,19
191536,0,967,0,2,0,19
191553,1,127,21,30,297.88,303.1
191560,0,967,0,0,0,19
191565,1,396,0,11,0,0
191567,1,116,0,6,55.16,0
191576,1,143,1,7,267.66,-600
191583,1,212,0,2,0,99
191584,1,151,1,6,0,0
191619,1,103,4,4,0,0
191620,1,75,0,5,0,0
191624,1,280,0,7,77.46,0
191634,1,115,1,4,316.24,0
191638,1,275,1,49,168.61,0
191644,1,13,11,6,75.89,1997.41
191650,1,761,1,2,0,0
191661,1,304,0,3,0,0
191675,0,966,0,31,108.59,249
191695,1,638,0,2,0,49
191699,1,107,0,5,38.12,0
191716,1,117,2,5,1.5,-418
191728,1,384,0,6,0,99
191731,1,176,0,30,156.16,0
191732,0,966,0,0,0,19
191737,1,121,1,10,133.8,-789.1
191740,1,751,7,9,128.04,0
191741,1,121,0,4,34.42,-999
191754,1,506,0,108,102.69,0
191758,0,965,0,12,0,99
191759,1,252,2,13,334.25,-224.6
191762,1,568,0,3,0,19
191769,0,966,1,64,823.89,999
191775,0,958,0,1,0,19
191783,1,118,1,6,0,0
191786,1,332,1,6,0,0
191788,0,966,0,65,250.6,599
191792,0,966,0,13,0,99
191811,0,966,0,7,0,49
191812,1,7,3,3,0,99
191818,1,110,2,6,207.77,0
191833,1,103,0,16,0,0
191845,1,96,1,19,203.46,0
191849,1,42,0,0,0,0
191850,1,218,0,44,669,0
191865,1,119,0,13,26.24,0
191871,1,151,0,1,0,0
191875,1,240,1,4,0,0
191877,0,877,0,6,0,19
191878,1,58,0,25,471.91,0
191882,1,119,5,22,31.51,0
191883,1,136,0,10,451.83,0
191893,1,153,0,6,0,-38
191902,1,135,0,3,349.27,0
191903,1,304,0,9,1.63,0
191904,0,966,0,0,0,19
191907,1,62,0,21,27.68,0
191910,1,365,0,3,0,0
191924,1,182,0,1,0,0
191929,1,90,0,176,1791,0
191930,1,90,1,38,1890.45,0
191947,1,134,0,9,168.85,499
191957,1,305,0,1,0,0
191959,1,148,6,8,107.25,0
191961,1,160,15,11,203.35,0
191983,1,105,0,16,641.02,0
191986,1,119,16,16,117.72,16.67
191992,1,365,0,0,0,0
191994,1,182,0,10,422.91,0
191995,1,42,2,17,925.28,0
191997,1,304,1,20,0,145.6
192006,1,98,22,14,1137.86,0
192007,1,148,2,89,0,0
192014,1,7,0,3,66.43,5199.12
192025,1,114,4,20,180.11,0
192027,1,75,0,3,0,0
192029,1,118,0,7,0,0
192031,1,304,1,10,0,0
192032,1,154,0,38,565.11,0
192034,1,153,1,39,152.03,0
192040,1,149,1,202,0,0
192044,1,87,0,8,15.98,-999
192048,1,75,0,10,10.26,0
192052,1,32,0,8,0,299
192055,0,958,0,14,0,99
192059,1,161,0,21,203.79,0
192061,0,959,0,20,0,249
192063,0,965,0,11,103.58,449
192070,1,90,0,27,1152.4,0
192073,1,155,0,4,6.86,-459
192074,1,455,0,3,0,0
192079,1,103,0,9,0,0
192086,0,965,0,17,0,299
192096,1,90,1,15,415.71,449
192101,1,184,0,2,0,299
192106,1,272,1,42,616.57,0
192107,1,149,0,19,0,0
192110,1,672,0,88,1634.31,0
192113,1,118,0,23,97.54,0
192129,0,965,0,86,0,149
192147,1,164,0,14,0,249
192152,1,240,2,9,144.91,0
192153,0,965,0,0,0,19
192161,1,195,1,20,124.65,0
192166,0,868,0,1,0,19
192176,1,33,0,12,0,-800
192177,1,105,1,2,0,0
192179,1,118,0,28,204.32,0
192185,1,63,1,37,44.97,0
192186,1,88,0,12,59.25,0
192188,1,608,0,11,0,0
192189,1,127,0,10,45.61,-2799
192191,1,912,0,6,0,99
192192,1,82,2,23,448.29,0
192202,0,962,0,5,0,19
192205,1,786,0,26,114.46,0
192220,0,962,0,27,263.93,549
192233,0,962,0,37,923.53,1099
192234,1,766,0,178,811.8,0
192238,1,118,0,9,13.49,0
192241,1,102,0,4,512.35,100
192243,1,109,0,12,110.39,0
192251,1,39,0,3,447.8,1199
192255,1,213,2,6,0,0
192257,1,95,0,30,626.74,0
192269,1,131,0,7,696.95,0
192273,1,151,0,2,1240.06,0
192274,1,100,11,8,15.97,0
192284,1,125,0,21,583.37,0
192285,1,829,1,33,2036.08,0
192286,1,132,0,19,304.5,0
192287,1,638,1,4,0,145
192288,1,103,2,19,114.74,0
192290,1,94,0,29,430.42,0
192305,0,962,0,25,0,149
192329,0,65,0,30,264.44,599
192335,1,151,4,12,0,0
192336,1,110,0,8,13.81,-115
192337,1,101,0,46,536.44,999
192340,0,962,0,5,0,49
192341,1,96,0,22,567.13,0
192342,1,62,4,16,231.2,0
192345,1,107,0,11,375.53,0
192348,0,958,0,54,396.65,699
192351,0,961,0,4,0,49
192372,1,305,0,0,0,0
192388,1,179,1,0,0,0
192396,1,242,0,0,0,0
192398,1,97,1,45,1549.1,0
192403,1,639,0,1,0,0
192412,1,115,0,11,16.52,0
192413,1,151,0,6,0,0
192419,1,397,0,3,0,0
192435,1,456,0,6,0,0
192436,1,114,0,10,192.96,0
192444,1,59,2,9,113.97,0
192445,1,396,1,1,0,0
192446,0,961,0,19,206.41,299
192455,0,961,0,333,0,99
192467,1,116,0,20,286.87,0
192484,0,961,4,43,395.8,824
192487,1,10,0,6,88.32,4999.8
192519,1,327,0,25,805.42,1438.95
192522,1,267,1,18,203.35,0
192537,1,116,1,2,169.63,0
192540,1,351,0,6,560.1,0
192548,1,638,1,34,0,299
192563,0,961,0,13,693.63,999
192575,1,334,0,8,0,0
192582,1,334,0,20,0,0
192594,0,961,0,1,0,19
192618,0,961,0,15,148.31,199
192648,0,961,0,0,0,19
192664,0,961,0,32,317.47,399
192667,0,961,0,15,0,195
192670,0,961,0,15,0,99
192700,1,122,0,14,0,0
192705,1,647,0,2,0,0
192713,1,86,1,2,0,0
192726,1,152,7,18,0,149
192729,1,193,8,33,345.46,0
192759,0,960,0,7,0,249
192782,0,960,0,6,0,19
192788,1,180,5,14,0,149
192789,1,123,0,4,23.44,0
192795,0,960,0,129,267.53,399
192796,1,151,0,15,97.91,0
192804,1,78,0,3,183.99,0
192805,0,960,0,0,0,19
192809,1,149,0,19,17.4,0
192810,0,960,11,224,1127.6,1448
192814,0,944,0,3,0,99
192818,1,106,3,7,280.2,0
192819,0,960,0,2,0,19
192822,1,134,0,41,873.86,0
192824,1,365,0,0,0,0
192825,1,396,0,1,0,0
192844,0,960,5,31,730.65,1050
192852,1,154,2,74,931.63,270
192854,1,760,2,0,0,0
192858,1,172,1,2,206.11,0
192860,1,625,1,101,428.46,280.55
192870,1,850,2,1,0,19
192874,1,607,0,10,0,0
192875,0,960,0,88,325.29,499
192885,0,960,0,3,0,19
192898,1,165,0,21,382.17,0
192906,0,960,0,504,244.23,499
192915,1,30,39,30,978.33,4246
192932,1,2,0,0,0,1250
192933,1,272,0,12,0,0
192951,1,180,0,0,0,0
192957,1,87,1,54,0,0
192958,1,181,0,0,0,0
192959,1,332,0,4,0,0
192977,1,150,1,10,96.48,-368.27
192978,1,237,2,9,19.42,0
192987,1,73,0,12,0,0
192990,1,394,0,2,0,-99
192999,1,1,0,0,0,1797.8
193016,0,959,0,22,0,19
193031,1,273,0,11,0,0
193033,1,101,0,17,0,0
193034,1,108,0,9,398.56,0
193053,1,90,2,12,737.54,0
193060,1,203,0,6,0,0
193093,1,127,1,10,191.19,0
193096,1,50,0,28,6.87,-4852
193113,1,58,3,11,65.48,0
193114,1,100,0,27,469.72,0
193168,0,959,0,34,144.16,249
193169,0,959,2,12,172.66,299
193171,1,128,0,3,176.6,0
193172,0,959,0,2,0,199
193209,0,959,0,0,0,19
193226,0,959,0,93,203.13,299
193252,1,262,0,5,73,0
193267,0,959,0,10,0,99
193310,0,958,0,4,0,19
